2005-02-02 16:00:00,5.1285,5.3549,5.0653,5.0922,8664393
2005-02-02 17:00:00,5.0934,5.2434,5.0862,5.0872,3154299
2005-02-02 18:00:00,5.0884,5.0919,5.0839,5.0917,134501
2005-02-03 08:00:00,5.1108,5.1412,5.1106,5.1285,1884278
2005-02-03 09:00:00,5.13,5.2364,5.1071,5.213,103294529
2005-02-03 10:00:00,5.2132,5.2334,5.1876,5.2107,87046493
2005-02-03 11:00:00,5.2105,5.2538,5.2087,5.2311,65700544
2005-02-03 12:00:00,5.2296,5.2541,5.2247,5.2334,35166644
2005-02-03 13:00:00,5.2329,5.2446,5.2095,5.2391,34896993
2005-02-03 14:00:00,5.2386,5.3123,5.2346,5.3056,86103931
2005-02-03 15:00:00,5.3064,5.3143,5.2498,5.2506,100736658
2005-02-03 16:00:00,5.2506,5.265,5.2428,5.2428,4583555
2005-02-03 17:00:00,5.2478,5.2498,5.2441,5.2453,325978
2005-02-03 18:00:00,5.2463,5.2491,5.2428,5.2466,394272
2005-02-04 08:00:00,5.2179,5.2306,5.193,5.2005,5623280
2005-02-04 09:00:00,5.2027,5.2304,5.1121,5.1288,150470575
2005-02-04 10:00:00,5.129,5.1654,5.0996,5.1049,95382665
2005-02-04 11:00:00,5.1051,5.1158,5.0461,5.0635,100804910
2005-02-04 12:00:00,5.0635,5.0912,5.0573,5.081,48729244
2005-02-04 13:00:00,5.081,5.0847,5.0558,5.0717,45861456
2005-02-04 14:00:00,5.0707,5.0954,5.0697,5.0775,47705826
2005-02-04 15:00:00,5.0779,5.1119,5.0712,5.0917,97283998
2005-02-04 16:00:00,5.0917,5.1064,5.0784,5.0859,2604245
2005-02-04 17:00:00,5.0859,5.0904,5.0834,5.0899,188101
2005-02-04 18:00:00,5.0884,5.0892,5.0849,5.0884,104631
2005-02-07 08:00:00,5.1527,5.1532,5.1121,5.1308,2336685
2005-02-07 09:00:00,5.1283,5.1407,5.0458,5.0797,67481029
2005-02-07 10:00:00,5.0802,5.0834,4.9751,5.0199,120672340
2005-02-07 11:00:00,5.0187,5.1257,4.9806,4.9818,49312105
2005-02-07 12:00:00,4.9818,4.9915,4.947,4.9589,47870924
